TIMESTAMP,PM2.5,PM10,SO2,CO,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2016-01-24 14:00:00,41.84,91.05,35.68,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-24 15:00:00,41.16,86.84,35.86,3.31,January,Winter,Christmas & New Year,116.1632911392405,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-24 16:00:00,41.7,91.88,35.86,2.29,January,Winter,Christmas & New Year,103.38101265822785,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-24 17:00:00,42.54,93.29,35.73,2.7,January,Winter,Christmas & New Year,108.51898734177215,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-24 18:00:00,40.64,88.73,35.66,2.27,January,Winter,Christmas & New Year,103.13037974683544,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-24 19:00:00,42.88,92.23,35.74,2.24,January,Winter,Christmas & New Year,102.75443037974684,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-24 20:00:00,44.58,92.42,35.71,2.54,January,Winter,Christmas & New Year,106.51392405063291,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-24 21:00:00,45.44,88.95,35.56,2.5,January,Winter,Christmas & New Year,106.0126582278481,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-24 22:00:00,45.83,93.03,35.89,2.98,January,Winter,Christmas & New Year,112.02784810126582,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-24 23:00:00,43.68,93.54,35.69,2.32,January,Winter,Christmas & New Year,103.75696202531645,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 00:00:00,41.25,92.98,35.68,2.3,January,Winter,Christmas & New Year,103.50632911392405,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 01:00:00,42.14,91.8,35.45,2.52,January,Winter,Christmas & New Year,106.26329113924051,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 02:00:00,43.14,90.43,35.45,2.34,January,Winter,Christmas & New Year,104.00759493670886,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 03:00:00,42.02,91.49,35.7,2.35,January,Winter,Christmas & New Year,104.13291139240506,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 04:00:00,44.06,93.26,35.79,3.05,January,Winter,Christmas & New Year,112.90506329113924,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 05:00:00,44.77,93.9,35.51,2.41,January,Winter,Christmas & New Year,104.88481012658228,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 06:00:00,45.67,95.69,35.67,2.72,January,Winter,Christmas & New Year,108.76962025316456,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 07:00:00,47.86,96.26,35.75,3.36,January,Winter,Christmas & New Year,116.78987341772151,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 08:00:00,45.82,95.78,35.4,3.06,January,Winter,Christmas & New Year,113.03037974683544,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 09:00:00,44.3,94.77,35.6,2.41,January,Winter,Christmas & New Year,104.88481012658228,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 10:00:00,43.16,93.53,35.75,2.77,January,Winter,Christmas & New Year,109.39620253164557,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 11:00:00,43.3,92.42,35.89,3.15,January,Winter,Christmas & New Year,114.15822784810126,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 12:00:00,42.21,92.11,35.56,3.11,January,Winter,Christmas & New Year,113.65696202531646,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 13:00:00,40.78,92.2,35.58,3.11,January,Winter,Christmas & New Year,113.65696202531646,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 14:00:00,41.91,90.91,35.43,2.77,January,Winter,Christmas & New Year,109.39620253164557,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 15:00:00,41.04,92.72,35.25,3.64,January,Winter,Christmas & New Year,120.29873417721518,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 16:00:00,42.88,91.45,35.47,2.81,January,Winter,Christmas & New Year,109.89746835443037,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 17:00:00,40.22,90.25,35.23,2.53,January,Winter,Christmas & New Year,106.3886075949367,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 18:00:00,41.85,88.02,35.49,2.98,January,Winter,Christmas & New Year,112.02784810126582,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 19:00:00,43.52,90.36,35.45,2.9,January,Winter,Christmas & New Year,111.0253164556962,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 20:00:00,47.04,90.08,35.68,2.71,January,Winter,Christmas & New Year,108.64430379746835,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 21:00:00,45.29,91.91,35.32,2.97,January,Winter,Christmas & New Year,111.90253164556962,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 22:00:00,45.88,95.77,35.44,2.87,January,Winter,Christmas & New Year,110.64936708860759,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-25 23:00:00,46.13,93.52,35.55,3.19,January,Winter,Christmas & New Year,114.65949367088608,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 00:00:00,45.25,93.54,35.47,3.02,January,Winter,Christmas & New Year,112.52911392405063,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 01:00:00,44.75,94.49,35.39,4.48,January,Winter,Christmas & New Year,130.8253164556962,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 02:00:00,44.55,92.96,35.6,3.59,January,Winter,Christmas & New Year,119.67215189873417,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 03:00:00,44.12,92.5,35.25,4.35,January,Winter,Christmas & New Year,129.19620253164555,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 04:00:00,45.02,95.22,35.53,2.54,January,Winter,Christmas & New Year,106.51392405063291,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 05:00:00,46.84,92.6,35.43,2.71,January,Winter,Christmas & New Year,108.64430379746835,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 06:00:00,47.23,94.4,35.41,3.15,January,Winter,Christmas & New Year,114.15822784810126,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 07:00:00,49.82,98.24,35.58,3.85,January,Winter,Christmas & New Year,122.93037974683544,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 08:00:00,51.47,101.24,35.79,2.67,January,Winter,Christmas & New Year,108.14303797468354,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 09:00:00,45.55,98.78,35.86,2.71,January,Winter,Christmas & New Year,108.64430379746835,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 10:00:00,44.54,93.16,35.36,2.77,January,Winter,Christmas & New Year,109.39620253164557,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 11:00:00,41.32,91.25,35.52,3.21,January,Winter,Christmas & New Year,114.91012658227848,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 12:00:00,42.49,89.09,35.59,2.71,January,Winter,Christmas & New Year,108.64430379746835,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 13:00:00,42.39,91.99,35.49,4.12,January,Winter,Christmas & New Year,126.3139240506329,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 14:00:00,43.29,91.52,35.4,4.09,January,Winter,Christmas & New Year,125.9379746835443,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 15:00:00,41.7,92.28,35.3,2.98,January,Winter,Christmas & New Year,112.02784810126582,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 16:00:00,42.06,91.04,35.36,3.91,January,Winter,Christmas & New Year,123.68227848101266,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 17:00:00,41.39,90.35,35.5,3.9,January,Winter,Christmas & New Year,123.55696202531645,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 18:00:00,41.4,90.45,35.35,3.36,January,Winter,Christmas & New Year,116.78987341772151,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 19:00:00,42.74,89.99,35.9,3.42,January,Winter,Christmas & New Year,117.54177215189873,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 20:00:00,44.48,89.07,35.64,8.04,January,Winter,Christmas & New Year,175.4379746835443,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 21:00:00,43.76,92.94,35.52,10.57,January,Winter,Christmas & New Year,207.74347826086958,Poor,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 22:00:00,44.68,92.07,35.64,2.72,January,Winter,Christmas & New Year,108.76962025316456,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-26 23:00:00,44.07,92.94,35.72,2.76,January,Winter,Christmas & New Year,109.27088607594936,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 00:00:00,42.78,91.98,35.36,2.75,January,Winter,Christmas & New Year,109.14556962025316,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 01:00:00,43.94,92.44,35.05,4.38,January,Winter,Christmas & New Year,129.57215189873418,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 02:00:00,44.28,93.29,35.36,5.03,January,Winter,Christmas & New Year,137.71772151898733,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 03:00:00,43.82,93.28,35.73,4.4,January,Winter,Christmas & New Year,129.8227848101266,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 04:00:00,44.39,93.14,35.3,5.69,January,Winter,Christmas & New Year,145.9886075949367,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 05:00:00,44.6,94.22,35.76,4.53,January,Winter,Christmas & New Year,131.4518987341772,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 06:00:00,48.31,96.18,35.45,2.81,January,Winter,Christmas & New Year,109.89746835443037,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 07:00:00,48.03,99.14,35.36,2.86,January,Winter,Christmas & New Year,110.52405063291138,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 08:00:00,45.81,98.0,35.58,3.21,January,Winter,Christmas & New Year,114.91012658227848,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 09:00:00,45.44,93.68,35.44,3.56,January,Winter,Christmas & New Year,119.29620253164558,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 10:00:00,43.32,95.73,35.6,10.59,January,Winter,Christmas & New Year,208.0304347826087,Poor,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 11:00:00,43.6,94.36,35.91,2.01,January,Winter,Christmas & New Year,94.36,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 12:00:00,40.12,28.3,37.44,1.58,January,Winter,Christmas & New Year,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 13:00:00,39.95,61.71,37.13,1.06,January,Winter,Christmas & New Year,66.12241379310345,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 14:00:00,22.6,121.0,36.66,1.03,January,Winter,Christmas & New Year,114.28859060402685,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 15:00:00,27.43,101.69,37.31,1.01,January,Winter,Christmas & New Year,101.45845637583892,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 16:00:00,36.94,91.63,37.72,1.01,January,Winter,Christmas & New Year,91.63,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 17:00:00,18.89,46.89,38.53,1.01,January,Winter,Christmas & New Year,48.1625,Good,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 18:00:00,19.22,33.6,37.43,1.01,January,Winter,Christmas & New Year,46.7875,Good,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 19:00:00,37.33,66.65,37.56,1.01,January,Winter,Christmas & New Year,66.65,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 20:00:00,42.48,79.61,37.56,1.01,January,Winter,Christmas & New Year,79.61,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 21:00:00,47.13,86.63,37.36,1.01,January,Winter,Christmas & New Year,86.63,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 22:00:00,49.1,92.08,37.47,1.01,January,Winter,Christmas & New Year,92.08,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-27 23:00:00,48.7,97.01,37.14,1.01,January,Winter,Christmas & New Year,97.01,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 00:00:00,49.36,96.04,37.33,1.01,January,Winter,Christmas & New Year,96.04,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 01:00:00,50.2,96.1,37.39,1.01,January,Winter,Christmas & New Year,96.1,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 02:00:00,46.86,97.58,37.55,1.01,January,Winter,Christmas & New Year,97.58,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 03:00:00,45.15,93.03,37.37,1.01,January,Winter,Christmas & New Year,93.03,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 04:00:00,47.5,92.59,37.56,1.01,January,Winter,Christmas & New Year,92.59,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 05:00:00,48.23,93.4,37.56,1.01,January,Winter,Christmas & New Year,93.4,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 06:00:00,44.96,96.65,37.3,1.01,January,Winter,Christmas & New Year,96.65,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 07:00:00,47.47,95.88,37.32,1.01,January,Winter,Christmas & New Year,95.88,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 08:00:00,48.92,97.52,37.65,1.01,January,Winter,Christmas & New Year,97.52,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 09:00:00,48.81,98.83,37.39,1.01,January,Winter,Christmas & New Year,98.83,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 10:00:00,41.39,60.24,37.66,1.01,January,Winter,Christmas & New Year,68.5555172413793,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 11:00:00,33.88,47.07,37.56,1.01,January,Winter,Christmas & New Year,55.86620689655173,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 12:00:00,43.53,91.7,37.64,1.01,January,Winter,Christmas & New Year,91.7,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 13:00:00,42.17,78.29,37.8,1.01,January,Winter,Christmas & New Year,78.29,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 14:00:00,24.61,15.09,37.8,1.37,January,Winter,Christmas & New Year,65.7,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 15:00:00,36.76,59.82,38.84,3.03,January,Winter,Christmas & New Year,112.65443037974683,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 16:00:00,25.06,36.78,38.41,2.59,January,Winter,Christmas & New Year,107.14050632911392,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 17:00:00,16.68,36.52,37.97,2.16,January,Winter,Christmas & New Year,101.75189873417722,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 18:00:00,35.28,71.46,37.98,2.18,January,Winter,Christmas & New Year,102.00253164556962,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 19:00:00,40.82,78.02,37.82,2.04,January,Winter,Christmas & New Year,78.02,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 20:00:00,46.18,86.8,37.76,1.96,January,Winter,Christmas & New Year,97.82222222222222,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 21:00:00,46.23,89.16,37.87,2.06,January,Winter,Christmas & New Year,89.16,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 22:00:00,44.8,89.64,37.64,1.83,January,Winter,Christmas & New Year,90.74444444444444,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-28 23:00:00,47.74,92.55,37.83,2.06,January,Winter,Christmas & New Year,92.55,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 00:00:00,48.24,91.23,37.73,1.94,January,Winter,Christmas & New Year,96.73333333333332,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 01:00:00,45.73,96.27,37.67,1.88,January,Winter,Christmas & New Year,96.27,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 02:00:00,47.4,95.5,37.66,1.87,January,Winter,Christmas & New Year,95.5,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 03:00:00,49.3,96.4,37.97,2.17,January,Winter,Christmas & New Year,101.87721518987341,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 04:00:00,48.38,94.35,38.15,2.33,January,Winter,Christmas & New Year,103.88227848101266,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 05:00:00,46.66,96.91,38.14,2.32,January,Winter,Christmas & New Year,103.75696202531645,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 06:00:00,46.54,93.62,38.12,2.31,January,Winter,Christmas & New Year,103.63164556962025,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 07:00:00,47.15,97.18,38.01,2.19,January,Winter,Christmas & New Year,102.12784810126583,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 08:00:00,48.0,96.37,38.14,2.32,January,Winter,Christmas & New Year,103.75696202531645,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 09:00:00,45.36,93.64,37.82,2.01,January,Winter,Christmas & New Year,93.64,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 10:00:00,46.75,92.94,38.25,2.44,January,Winter,Christmas & New Year,105.26075949367089,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 11:00:00,44.94,93.22,37.77,1.98,January,Winter,Christmas & New Year,98.91111111111111,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 12:00:00,44.93,91.51,38.22,2.4,January,Winter,Christmas & New Year,104.75949367088607,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 13:00:00,45.52,93.71,38.04,2.24,January,Winter,Christmas & New Year,102.75443037974684,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 14:00:00,46.15,95.35,38.25,2.45,January,Winter,Christmas & New Year,105.3860759493671,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 15:00:00,44.1,93.36,38.14,2.32,January,Winter,Christmas & New Year,103.75696202531645,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 16:00:00,44.65,93.65,38.16,2.35,January,Winter,Christmas & New Year,104.13291139240506,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 17:00:00,46.52,95.54,38.1,2.29,January,Winter,Christmas & New Year,103.38101265822785,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 18:00:00,45.84,93.35,38.1,2.29,January,Winter,Christmas & New Year,103.38101265822785,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 19:00:00,47.37,93.49,37.92,2.12,January,Winter,Christmas & New Year,101.2506329113924,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 20:00:00,48.73,95.8,37.95,2.14,January,Winter,Christmas & New Year,101.50126582278482,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 21:00:00,48.12,93.8,38.13,2.33,January,Winter,Christmas & New Year,103.88227848101266,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 22:00:00,49.92,96.01,38.12,2.3,January,Winter,Christmas & New Year,103.50632911392405,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-29 23:00:00,50.04,95.24,38.24,2.43,January,Winter,Christmas & New Year,105.13544303797468,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 00:00:00,48.44,95.49,38.28,2.48,January,Winter,Christmas & New Year,105.76202531645569,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 01:00:00,47.7,96.48,38.15,2.34,January,Winter,Christmas & New Year,104.00759493670886,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 02:00:00,46.72,98.1,38.18,2.37,January,Winter,Christmas & New Year,104.38354430379746,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 03:00:00,47.64,91.72,38.07,2.26,January,Winter,Christmas & New Year,103.00506329113924,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 04:00:00,48.95,93.84,38.04,2.23,January,Winter,Christmas & New Year,102.62911392405063,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 05:00:00,47.35,98.54,38.29,2.48,January,Winter,Christmas & New Year,105.76202531645569,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 06:00:00,47.62,94.61,38.18,2.38,January,Winter,Christmas & New Year,104.50886075949367,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 07:00:00,47.7,95.88,38.44,2.62,January,Winter,Christmas & New Year,107.51645569620253,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 08:00:00,46.28,96.54,38.25,2.44,January,Winter,Christmas & New Year,105.26075949367089,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 09:00:00,45.22,96.06,38.26,2.45,January,Winter,Christmas & New Year,105.3860759493671,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 10:00:00,46.99,94.4,38.26,2.45,January,Winter,Christmas & New Year,105.3860759493671,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 11:00:00,48.5,143.76,38.19,2.37,January,Winter,Christmas & New Year,129.41100671140939,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 12:00:00,50.53,174.08,38.08,2.27,January,Winter,Christmas & New Year,149.55651006711412,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 13:00:00,47.29,95.41,38.13,2.33,January,Winter,Christmas & New Year,103.88227848101266,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 14:00:00,44.68,94.36,38.02,2.21,January,Winter,Christmas & New Year,102.37848101265823,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 15:00:00,46.01,94.22,37.99,2.19,January,Winter,Christmas & New Year,102.12784810126583,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 16:00:00,46.4,94.94,38.26,2.45,January,Winter,Christmas & New Year,105.3860759493671,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 17:00:00,46.01,97.53,38.25,2.43,January,Winter,Christmas & New Year,105.13544303797468,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 18:00:00,46.08,95.71,38.11,2.29,January,Winter,Christmas & New Year,103.38101265822785,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 19:00:00,49.22,95.19,37.74,1.98,January,Winter,Christmas & New Year,98.91111111111111,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 20:00:00,52.04,95.9,38.16,2.35,January,Winter,Christmas & New Year,104.13291139240506,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 21:00:00,54.94,100.1,38.37,2.55,January,Winter,Christmas & New Year,106.63924050632912,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 22:00:00,49.67,96.38,38.02,2.22,January,Winter,Christmas & New Year,102.50379746835443,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-30 23:00:00,50.82,95.63,38.26,2.44,January,Winter,Christmas & New Year,105.26075949367089,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 00:00:00,49.46,95.49,38.51,2.7,January,Winter,Christmas & New Year,108.51898734177215,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 01:00:00,49.42,95.7,38.47,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 02:00:00,45.59,94.15,38.47,2.65,January,Winter,Christmas & New Year,107.89240506329114,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 03:00:00,47.08,93.41,38.29,2.48,January,Winter,Christmas & New Year,105.76202531645569,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 04:00:00,47.38,94.25,38.68,2.88,January,Winter,Christmas & New Year,110.7746835443038,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 05:00:00,47.26,96.11,38.48,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 06:00:00,48.29,97.58,38.48,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 07:00:00,47.18,95.69,38.4,2.58,January,Winter,Christmas & New Year,107.01518987341773,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 08:00:00,46.26,95.22,38.53,2.72,January,Winter,Christmas & New Year,108.76962025316456,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-31 09:00:00,48.14,94.44,38.42,2.61,January,Winter,Christmas & New Year,107.39113924050632,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
