TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,CO,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-01-05 08:00:00,14.29,34.105000000000004,9.92,0.1,1.74,1.02,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 09:00:00,14.29,34.105000000000004,20.9,4.0,1.74,2.23,January,Winter,Christmas & New Year,102.62911392405063,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 10:00:00,14.29,34.105000000000004,23.4,4.0,1.87,4.89,January,Winter,Christmas & New Year,135.96329113924048,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 11:00:00,14.29,34.105000000000004,16.85,4.0,2.02,5.03,January,Winter,Christmas & New Year,137.71772151898733,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 12:00:00,32.74,69.0,18.92,0.05,2.27,3.89,January,Winter,Christmas & New Year,123.43164556962026,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 13:00:00,34.64,73.11,18.13,0.19,2.32,3.35,January,Winter,Christmas & New Year,116.66455696202532,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 14:00:00,31.95,67.22,14.15,0.09,1.97,2.36,January,Winter,Christmas & New Year,104.25822784810126,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 15:00:00,28.39,59.55,13.3,0.11,2.06,0.02,January,Winter,Christmas & New Year,59.55,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 16:00:00,28.11,58.93,17.85,0.08,1.98,0.02,January,Winter,Christmas & New Year,58.93,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 17:00:00,27.93,58.54,30.36,0.27,1.39,0.12,January,Winter,Christmas & New Year,58.54,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 18:00:00,33.54,70.81,36.99,0.41,1.32,0.12,January,Winter,Christmas & New Year,70.81,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 19:00:00,39.2,83.06,30.21,0.13,1.34,0.12,January,Winter,Christmas & New Year,83.06,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 20:00:00,33.52,70.69,25.12,0.24,1.44,0.12,January,Winter,Christmas & New Year,70.69,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
