TIMESTAMP,PM10,NO2,SO2,CO,O3,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-06-12 20:00:00,34.5,27.12,3.8,1.6,22.05,June,Monsoon,Non-Festival Period,78.22222222222223,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-12 21:00:00,38.5,27.12,4.2,1.32,22.05,June,Monsoon,Non-Festival Period,62.977777777777774,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-12 22:00:00,34.0,25.4,3.25,1.37,22.05,June,Monsoon,Non-Festival Period,65.7,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-12 23:00:00,26.25,23.88,4.1,1.21,22.05,June,Monsoon,Non-Festival Period,56.98888888888888,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 00:00:00,27.75,21.9,6.38,0.48,22.05,June,Monsoon,Non-Festival Period,27.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 01:00:00,22.0,22.9,8.13,0.64,22.05,June,Monsoon,Non-Festival Period,32.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 02:00:00,26.5,24.12,8.63,0.92,22.05,June,Monsoon,Non-Festival Period,46.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 03:00:00,31.0,26.48,8.63,0.98,22.05,June,Monsoon,Non-Festival Period,49.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 04:00:00,31.25,27.8,8.63,0.52,22.05,June,Monsoon,Non-Festival Period,34.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 05:00:00,36.25,33.7,8.63,1.29,22.05,June,Monsoon,Non-Festival Period,61.34444444444444,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 06:00:00,51.25,33.25,6.35,2.51,22.05,June,Monsoon,Non-Festival Period,106.1379746835443,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 07:00:00,58.5,33.08,8.27,2.75,22.05,June,Monsoon,Non-Festival Period,109.14556962025316,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 08:00:00,60.0,29.95,8.12,0.42,22.05,June,Monsoon,Non-Festival Period,60.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 09:00:00,54.75,25.8,7.48,0.42,22.05,June,Monsoon,Non-Festival Period,54.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 10:00:00,39.0,24.88,8.1,0.42,22.05,June,Monsoon,Non-Festival Period,39.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 11:00:00,39.75,28.93,8.63,0.42,22.05,June,Monsoon,Non-Festival Period,39.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 12:00:00,40.0,32.6,8.63,0.42,22.05,June,Monsoon,Non-Festival Period,40.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 13:00:00,35.5,32.95,8.63,0.42,22.05,June,Monsoon,Non-Festival Period,41.1875,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 14:00:00,40.0,32.1,8.63,0.7,22.05,June,Monsoon,Non-Festival Period,40.125,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 15:00:00,46.75,17.08,8.63,0.42,22.05,June,Monsoon,Non-Festival Period,46.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 16:00:00,40.0,17.08,8.63,0.42,1.96,June,Monsoon,Non-Festival Period,40.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 17:00:00,59.0,22.1,8.63,1.5,1.42,June,Monsoon,Non-Festival Period,72.77777777777777,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 18:00:00,65.0,28.58,8.63,0.94,2.3,June,Monsoon,Non-Festival Period,65.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 19:00:00,74.75,30.95,8.63,1.56,22.05,June,Monsoon,Non-Festival Period,76.04444444444445,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 20:00:00,47.75,26.35,8.63,0.48,0.78,June,Monsoon,Non-Festival Period,47.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 21:00:00,40.25,21.8,8.63,0.54,1.13,June,Monsoon,Non-Festival Period,40.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 22:00:00,39.25,23.5,5.2,0.47,0.59,June,Monsoon,Non-Festival Period,39.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-13 23:00:00,42.5,26.08,8.63,0.47,3.24,June,Monsoon,Non-Festival Period,42.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 00:00:00,42.25,27.3,8.63,0.14,2.1,June,Monsoon,Non-Festival Period,42.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 01:00:00,46.25,29.0,8.63,0.42,3.48,June,Monsoon,Non-Festival Period,46.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 02:00:00,48.0,29.95,8.63,0.18,1.76,June,Monsoon,Non-Festival Period,48.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 03:00:00,48.0,29.05,8.63,0.42,3.62,June,Monsoon,Non-Festival Period,48.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 04:00:00,42.0,31.95,5.98,0.06,1.31,June,Monsoon,Non-Festival Period,42.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 05:00:00,51.75,31.5,5.9,0.42,0.72,June,Monsoon,Non-Festival Period,51.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 06:00:00,58.5,34.4,8.63,0.16,1.03,June,Monsoon,Non-Festival Period,58.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 07:00:00,72.5,31.32,8.63,0.12,0.59,June,Monsoon,Non-Festival Period,72.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 08:00:00,66.0,25.4,8.63,0.42,0.98,June,Monsoon,Non-Festival Period,66.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 09:00:00,41.5,24.1,1.05,0.42,1.57,June,Monsoon,Non-Festival Period,41.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 10:00:00,38.75,25.38,8.63,0.09,1.05,June,Monsoon,Non-Festival Period,38.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 11:00:00,31.75,24.7,8.63,0.42,1.11,June,Monsoon,Non-Festival Period,31.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 12:00:00,28.25,26.6,3.28,0.23,1.96,June,Monsoon,Non-Festival Period,33.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 13:00:00,44.75,25.3,6.33,0.17,0.59,June,Monsoon,Non-Festival Period,44.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 14:00:00,38.0,22.38,8.63,0.33,1.57,June,Monsoon,Non-Festival Period,38.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 15:00:00,37.75,23.12,8.63,0.21,1.27,June,Monsoon,Non-Festival Period,37.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 16:00:00,40.0,22.7,8.63,0.34,1.13,June,Monsoon,Non-Festival Period,40.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 17:00:00,49.75,26.5,8.63,0.48,2.29,June,Monsoon,Non-Festival Period,49.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 18:00:00,50.5,30.98,8.63,0.37,1.66,June,Monsoon,Non-Festival Period,38.725,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 19:00:00,61.25,33.62,7.85,0.28,0.59,June,Monsoon,Non-Festival Period,61.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 20:00:00,96.0,31.25,9.9,0.11,0.59,June,Monsoon,Non-Festival Period,96.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 21:00:00,59.0,29.45,9.05,0.19,22.05,June,Monsoon,Non-Festival Period,59.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 22:00:00,45.25,26.92,9.23,0.7,0.49,June,Monsoon,Non-Festival Period,45.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-14 23:00:00,40.0,26.32,9.23,1.04,0.72,June,Monsoon,Non-Festival Period,40.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 00:00:00,39.75,26.75,7.15,0.4,0.39,June,Monsoon,Non-Festival Period,39.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 01:00:00,44.75,29.32,5.65,0.72,1.96,June,Monsoon,Non-Festival Period,44.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 02:00:00,59.0,26.82,5.62,0.67,22.05,June,Monsoon,Non-Festival Period,59.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 03:00:00,45.5,25.42,4.47,1.08,0.2,June,Monsoon,Non-Festival Period,45.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 04:00:00,34.0,28.42,8.2,0.78,0.39,June,Monsoon,Non-Festival Period,39.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 05:00:00,45.33,29.97,8.63,1.37,0.69,June,Monsoon,Non-Festival Period,65.7,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 06:00:00,60.25,32.58,8.63,1.17,0.98,June,Monsoon,Non-Festival Period,60.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 07:00:00,76.75,35.95,8.63,3.76,1.37,June,Monsoon,Non-Festival Period,121.80253164556962,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 08:00:00,76.33,29.27,8.63,1.02,2.74,June,Monsoon,Non-Festival Period,76.33,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 09:00:00,63.0,26.32,6.83,0.3,1.18,June,Monsoon,Non-Festival Period,63.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 10:00:00,78.75,24.48,6.5,0.42,2.06,June,Monsoon,Non-Festival Period,78.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 11:00:00,35.75,25.2,6.3,0.42,1.37,June,Monsoon,Non-Festival Period,35.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 12:00:00,33.75,25.3,4.73,0.78,1.66,June,Monsoon,Non-Festival Period,39.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 13:00:00,35.5,27.78,0.8,1.11,0.78,June,Monsoon,Non-Festival Period,51.544444444444444,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 14:00:00,52.5,27.42,2.88,0.86,0.39,June,Monsoon,Non-Festival Period,52.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 15:00:00,54.5,31.43,2.63,1.12,0.59,June,Monsoon,Non-Festival Period,54.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 16:00:00,56.25,33.9,3.7,1.2,0.65,June,Monsoon,Non-Festival Period,56.444444444444436,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 17:00:00,61.75,30.3,8.1,0.02,1.22,June,Monsoon,Non-Festival Period,61.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 18:00:00,80.0,31.75,10.02,6.84,1.11,June,Monsoon,Non-Festival Period,160.4,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 19:00:00,86.25,30.72,9.6,9.05,1.11,June,Monsoon,Non-Festival Period,188.09493670886076,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 20:00:00,67.25,30.12,11.05,0.38,1.27,June,Monsoon,Non-Festival Period,67.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 21:00:00,71.0,33.5,9.7,1.71,1.32,June,Monsoon,Non-Festival Period,84.21111111111111,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 22:00:00,83.75,28.98,10.13,1.31,1.08,June,Monsoon,Non-Festival Period,83.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-15 23:00:00,44.5,28.52,8.9,3.72,1.05,June,Monsoon,Non-Festival Period,121.30126582278481,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 00:00:00,53.5,32.22,9.27,0.62,2.06,June,Monsoon,Non-Festival Period,53.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 01:00:00,56.75,39.52,11.8,2.14,0.39,June,Monsoon,Non-Festival Period,101.50126582278482,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 02:00:00,72.5,34.12,11.32,3.06,0.78,June,Monsoon,Non-Festival Period,113.03037974683544,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 03:00:00,49.5,32.2,12.3,4.04,1.57,June,Monsoon,Non-Festival Period,125.31139240506329,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 04:00:00,45.25,31.88,8.63,4.7,1.52,June,Monsoon,Non-Festival Period,133.58227848101265,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 05:00:00,38.5,34.53,8.63,6.31,2.55,June,Monsoon,Non-Festival Period,153.75822784810126,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 06:00:00,49.75,35.12,8.63,0.42,3.24,June,Monsoon,Non-Festival Period,49.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 07:00:00,70.0,38.17,8.63,4.35,3.14,June,Monsoon,Non-Festival Period,129.19620253164555,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 08:00:00,69.5,28.15,2.6,3.25,0.78,June,Monsoon,Non-Festival Period,115.41139240506328,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 09:00:00,41.5,24.55,6.05,0.42,4.02,June,Monsoon,Non-Festival Period,41.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 10:00:00,42.5,24.72,5.6,0.42,4.31,June,Monsoon,Non-Festival Period,42.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 11:00:00,44.25,26.03,6.3,6.86,2.94,June,Monsoon,Non-Festival Period,160.6506329113924,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 12:00:00,55.25,29.2,8.63,0.42,2.84,June,Monsoon,Non-Festival Period,55.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 13:00:00,61.0,31.55,1.85,0.42,8.1,June,Monsoon,Non-Festival Period,61.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 14:00:00,69.5,27.98,2.88,0.01,4.31,June,Monsoon,Non-Festival Period,69.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 15:00:00,71.75,28.2,3.45,0.42,10.09,June,Monsoon,Non-Festival Period,71.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 16:00:00,56.25,27.02,4.2,0.42,3.14,June,Monsoon,Non-Festival Period,56.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 17:00:00,62.0,25.42,5.1,0.42,22.05,June,Monsoon,Non-Festival Period,62.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 18:00:00,83.75,26.38,5.82,3.28,6.08,June,Monsoon,Non-Festival Period,115.78734177215189,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 19:00:00,89.0,24.9,3.8,0.42,10.39,June,Monsoon,Non-Festival Period,89.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 20:00:00,43.5,24.58,8.63,5.94,5.39,June,Monsoon,Non-Festival Period,149.12151898734177,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 21:00:00,40.0,24.15,9.05,4.38,5.49,June,Monsoon,Non-Festival Period,129.57215189873418,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 22:00:00,31.75,24.28,11.23,0.42,22.05,June,Monsoon,Non-Festival Period,31.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-16 23:00:00,27.0,28.1,11.55,0.42,1.18,June,Monsoon,Non-Festival Period,35.125,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 00:00:00,31.5,24.88,7.28,5.26,22.05,June,Monsoon,Non-Festival Period,140.6,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 01:00:00,37.5,29.48,7.02,7.03,3.53,June,Monsoon,Non-Festival Period,162.78101265822784,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 02:00:00,66.75,35.25,6.55,1.37,5.68,June,Monsoon,Non-Festival Period,66.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 03:00:00,62.0,32.48,8.63,0.42,19.01,June,Monsoon,Non-Festival Period,62.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 04:00:00,74.25,37.98,8.63,2.84,22.05,June,Monsoon,Non-Festival Period,110.27341772151898,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 05:00:00,88.25,38.75,8.63,0.26,22.05,June,Monsoon,Non-Festival Period,88.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 06:00:00,71.25,33.9,8.63,0.38,4.6,June,Monsoon,Non-Festival Period,71.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 07:00:00,66.75,33.12,7.1,0.66,0.59,June,Monsoon,Non-Festival Period,66.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 08:00:00,76.0,31.55,9.05,4.07,7.84,June,Monsoon,Non-Festival Period,125.6873417721519,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 09:00:00,65.0,28.9,11.32,4.09,3.07,June,Monsoon,Non-Festival Period,125.9379746835443,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 10:00:00,49.5,26.78,9.93,0.42,2.74,June,Monsoon,Non-Festival Period,49.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 11:00:00,48.25,27.07,8.63,0.42,7.35,June,Monsoon,Non-Festival Period,48.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-06-17 12:00:00,54.75,29.95,8.63,2.0,3.24,June,Monsoon,Non-Festival Period,100.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
