TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-02-18 02:00:00,311.5,418.5,9.72,6.9,142.15,February,Winter,Winter Wedding,412.07,Severe,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 03:00:00,415.0,432.0,8.62,6.8,19.27,February,Winter,Winter Wedding,430.7,Severe,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 04:00:00,732.25,450.0,7.78,7.22,10.88,February,Winter,Winter Wedding,487.805,Severe,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 05:00:00,293.25,412.25,8.62,7.2,9.05,February,Winter,Winter Wedding,408.785,Severe,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 06:00:00,179.67,298.5,8.0,7.42,22.02,February,Winter,Winter Wedding,346.02581395348835,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 07:00:00,171.75,266.5,9.2,7.4,144.05,February,Winter,Winter Wedding,339.94767441860466,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 08:00:00,95.25,170.25,9.62,7.45,128.2,February,Winter,Winter Wedding,215.50862068965517,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 09:00:00,75.5,129.75,9.43,7.3,23.48,February,Winter,Winter Wedding,150.5,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 10:00:00,21.5,48.75,8.52,6.92,11.0,February,Winter,Winter Wedding,48.75,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 11:00:00,19.5,43.5,6.53,7.0,3.03,February,Winter,Winter Wedding,43.5,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 12:00:00,29.75,49.0,6.23,5.8,4.78,February,Winter,Winter Wedding,49.583333333333336,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 13:00:00,34.75,48.75,6.55,7.02,3.48,February,Winter,Winter Wedding,57.33620689655172,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 14:00:00,22.75,38.5,7.9,6.8,6.7,February,Winter,Winter Wedding,38.5,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 15:00:00,16.0,39.25,8.1,7.42,8.9,February,Winter,Winter Wedding,39.25,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 16:00:00,17.75,46.5,8.65,6.95,5.25,February,Winter,Winter Wedding,46.5,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 17:00:00,23.0,48.5,9.15,6.88,3.62,February,Winter,Winter Wedding,48.5,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 18:00:00,26.5,54.25,8.78,6.38,3.88,February,Winter,Winter Wedding,54.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 19:00:00,39.0,69.25,7.82,6.25,1.05,February,Winter,Winter Wedding,69.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 20:00:00,44.75,75.25,8.45,6.4,0.8,February,Winter,Winter Wedding,75.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 21:00:00,44.5,72.5,9.18,6.25,0.2,February,Winter,Winter Wedding,73.8103448275862,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 22:00:00,44.0,69.75,10.58,6.48,2.7,February,Winter,Winter Wedding,72.9655172413793,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-18 23:00:00,38.25,66.75,11.05,7.05,6.12,February,Winter,Winter Wedding,66.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 00:00:00,38.5,66.0,10.18,6.88,9.8,February,Winter,Winter Wedding,66.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 01:00:00,57.0,87.75,9.52,7.2,8.85,February,Winter,Winter Wedding,94.93103448275862,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 02:00:00,110.5,170.0,8.05,6.75,3.55,February,Winter,Winter Wedding,267.5689655172414,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 03:00:00,89.25,137.0,7.42,7.08,0.92,February,Winter,Winter Wedding,197.43965517241378,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 04:00:00,103.0,150.25,7.5,7.05,3.62,February,Winter,Winter Wedding,241.9655172413793,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 05:00:00,149.5,206.0,7.3,7.22,8.8,February,Winter,Winter Wedding,322.87209302325584,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 06:00:00,133.0,176.75,8.5,7.28,29.7,February,Winter,Winter Wedding,310.2093023255814,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 07:00:00,155.0,189.0,9.72,7.4,68.95,February,Winter,Winter Wedding,327.09302325581393,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 08:00:00,124.5,181.5,9.02,7.35,43.4,February,Winter,Winter Wedding,303.6860465116279,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 09:00:00,86.0,127.25,8.52,7.18,19.65,February,Winter,Winter Wedding,186.3448275862069,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 10:00:00,33.5,62.5,8.12,6.35,4.87,February,Winter,Winter Wedding,62.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 11:00:00,55.5,86.25,8.67,6.7,22.77,February,Winter,Winter Wedding,92.39655172413794,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 12:00:00,72.5,120.0,8.27,5.63,11.08,February,Winter,Winter Wedding,140.25862068965517,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 13:00:00,43.75,96.25,7.9,6.95,4.78,February,Winter,Winter Wedding,96.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 14:00:00,33.75,79.25,9.18,7.52,10.1,February,Winter,Winter Wedding,79.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 15:00:00,30.75,80.75,9.32,7.18,11.85,February,Winter,Winter Wedding,80.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 16:00:00,25.0,84.0,10.65,6.62,20.0,February,Winter,Winter Wedding,84.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 17:00:00,30.5,85.25,9.7,6.3,15.55,February,Winter,Winter Wedding,85.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 18:00:00,37.5,83.75,10.58,5.6,6.85,February,Winter,Winter Wedding,83.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 19:00:00,36.0,93.0,11.3,5.55,3.08,February,Winter,Winter Wedding,93.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 20:00:00,39.0,92.75,10.12,6.18,2.48,February,Winter,Winter Wedding,92.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 21:00:00,45.0,108.5,10.05,6.68,3.6,February,Winter,Winter Wedding,105.98322147651007,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 22:00:00,39.75,109.0,9.5,7.25,8.28,February,Winter,Winter Wedding,106.31543624161074,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-19 23:00:00,52.5,127.0,9.65,7.28,24.95,February,Winter,Winter Wedding,118.2751677852349,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 00:00:00,72.5,156.5,10.0,7.12,36.25,February,Winter,Winter Wedding,140.25862068965517,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 01:00:00,127.33,220.5,7.58,7.18,16.2,February,Winter,Winter Wedding,305.8579069767442,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 02:00:00,153.75,237.5,8.1,6.95,6.85,February,Winter,Winter Wedding,326.1337209302326,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 03:00:00,173.0,250.0,7.32,7.38,6.92,February,Winter,Winter Wedding,340.90697674418607,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 04:00:00,143.75,202.5,7.6,7.35,2.4,February,Winter,Winter Wedding,318.4593023255814,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 05:00:00,132.25,190.75,8.43,7.48,7.7,February,Winter,Winter Wedding,309.6337209302326,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 06:00:00,102.0,164.25,9.45,7.42,11.4,February,Winter,Winter Wedding,238.55172413793105,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 07:00:00,162.75,230.25,10.02,7.48,37.12,February,Winter,Winter Wedding,333.0406976744186,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 08:00:00,202.0,260.75,10.3,6.92,38.12,February,Winter,Winter Wedding,363.16279069767444,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 09:00:00,63.0,111.75,9.12,6.1,10.6,February,Winter,Winter Wedding,108.14261744966443,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 10:00:00,42.25,95.0,7.68,6.55,2.1,February,Winter,Winter Wedding,95.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 11:00:00,42.75,85.25,7.33,7.27,14.8,February,Winter,Winter Wedding,85.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 12:00:00,44.75,96.75,6.53,5.6,11.75,February,Winter,Winter Wedding,96.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 13:00:00,52.5,113.5,12.05,6.3,23.38,February,Winter,Winter Wedding,109.30536912751678,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 14:00:00,50.5,118.25,11.62,6.55,18.48,February,Winter,Winter Wedding,112.46140939597315,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 15:00:00,49.0,110.5,9.88,6.9,12.75,February,Winter,Winter Wedding,107.31208053691276,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 16:00:00,47.5,110.5,10.95,6.32,17.27,February,Winter,Winter Wedding,107.31208053691276,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 17:00:00,44.0,100.25,9.38,5.82,4.33,February,Winter,Winter Wedding,72.9655172413793,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 18:00:00,47.0,82.5,9.38,6.05,3.7,February,Winter,Winter Wedding,82.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 19:00:00,45.25,78.75,7.98,6.75,3.15,February,Winter,Winter Wedding,78.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 20:00:00,40.75,80.5,8.38,6.85,5.42,February,Winter,Winter Wedding,80.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 21:00:00,44.25,103.75,9.0,7.5,12.72,February,Winter,Winter Wedding,102.82718120805369,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 22:00:00,49.25,98.0,9.5,7.3,11.18,February,Winter,Winter Wedding,98.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-20 23:00:00,80.0,133.25,8.75,7.72,17.48,February,Winter,Winter Wedding,165.86206896551724,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 00:00:00,149.0,215.0,8.15,6.95,20.92,February,Winter,Winter Wedding,322.48837209302326,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 01:00:00,118.5,174.75,8.1,7.0,6.85,February,Winter,Winter Wedding,294.87931034482756,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 02:00:00,134.0,186.75,7.45,7.3,15.8,February,Winter,Winter Wedding,310.9767441860465,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 03:00:00,126.5,170.0,7.8,7.4,5.55,February,Winter,Winter Wedding,305.22093023255815,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 04:00:00,98.75,126.25,7.98,7.65,6.48,February,Winter,Winter Wedding,227.45689655172413,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 05:00:00,55.0,85.0,7.52,8.12,6.78,February,Winter,Winter Wedding,91.55172413793103,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 06:00:00,51.5,84.75,8.57,7.22,4.8,February,Winter,Winter Wedding,85.63793103448276,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 07:00:00,54.33,85.5,9.45,7.32,3.48,February,Winter,Winter Wedding,90.4196551724138,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 08:00:00,58.0,87.25,7.58,6.85,2.6,February,Winter,Winter Wedding,96.62068965517241,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 09:00:00,48.0,83.75,8.12,6.6,1.15,February,Winter,Winter Wedding,83.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 10:00:00,59.5,97.25,8.52,6.58,8.63,February,Winter,Winter Wedding,99.15517241379311,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 11:00:00,46.25,93.0,8.7,6.93,30.53,February,Winter,Winter Wedding,93.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 12:00:00,35.67,87.0,10.6,5.27,28.45,February,Winter,Winter Wedding,87.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 13:00:00,30.0,86.5,12.65,6.45,29.15,February,Winter,Winter Wedding,86.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 14:00:00,26.25,85.75,10.07,6.48,22.85,February,Winter,Winter Wedding,85.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 15:00:00,28.0,85.5,9.95,6.52,36.62,February,Winter,Winter Wedding,85.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 16:00:00,35.5,81.0,7.98,6.1,14.32,February,Winter,Winter Wedding,81.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 17:00:00,38.0,96.0,8.72,5.95,0.48,February,Winter,Winter Wedding,96.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 18:00:00,50.75,112.0,10.38,5.85,3.22,February,Winter,Winter Wedding,108.30872483221476,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 19:00:00,49.0,101.0,10.3,6.28,1.25,February,Winter,Winter Wedding,101.0,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 20:00:00,42.25,87.0,9.6,7.38,7.7,February,Winter,Winter Wedding,87.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 21:00:00,48.25,97.75,10.92,7.22,6.15,February,Winter,Winter Wedding,97.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 22:00:00,65.5,143.0,9.57,7.32,23.72,February,Winter,Winter Wedding,128.90604026845637,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-21 23:00:00,89.0,187.75,9.93,6.68,36.65,February,Winter,Winter Wedding,196.58620689655172,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 00:00:00,73.25,131.75,9.72,6.35,4.72,February,Winter,Winter Wedding,142.8189655172414,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 01:00:00,109.25,160.25,9.1,6.62,5.55,February,Winter,Winter Wedding,263.30172413793105,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 02:00:00,142.75,177.0,8.1,6.72,8.6,February,Winter,Winter Wedding,317.6918604651163,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 03:00:00,122.75,159.75,9.0,7.2,3.27,February,Winter,Winter Wedding,302.34302325581393,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 04:00:00,61.0,95.5,8.22,8.1,11.42,February,Winter,Winter Wedding,101.0,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 05:00:00,52.25,91.75,8.98,7.4,8.18,February,Winter,Winter Wedding,91.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 06:00:00,63.0,108.0,9.02,7.58,7.52,February,Winter,Winter Wedding,107.82758620689656,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 07:00:00,67.0,99.75,8.2,6.92,12.62,February,Winter,Winter Wedding,121.48275862068965,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 08:00:00,70.0,112.0,8.48,6.78,11.5,February,Winter,Winter Wedding,131.72413793103448,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 09:00:00,73.25,115.5,10.18,6.38,14.95,February,Winter,Winter Wedding,142.8189655172414,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 10:00:00,70.0,121.0,12.6,5.58,11.97,February,Winter,Winter Wedding,131.72413793103448,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 11:00:00,55.5,128.5,13.33,6.18,64.47,February,Winter,Winter Wedding,119.27181208053692,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 12:00:00,47.5,112.5,11.83,5.63,65.03,February,Winter,Winter Wedding,108.64093959731544,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 13:00:00,46.75,102.25,12.5,6.28,43.78,February,Winter,Winter Wedding,101.83053691275168,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 14:00:00,48.25,105.75,11.78,6.55,37.3,February,Winter,Winter Wedding,104.15604026845638,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 15:00:00,45.0,133.25,9.22,6.12,8.05,February,Winter,Winter Wedding,122.4278523489933,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 16:00:00,44.5,111.5,8.1,6.52,3.5,February,Winter,Winter Wedding,107.97651006711409,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 17:00:00,50.25,112.75,8.45,6.32,1.75,February,Winter,Winter Wedding,108.80704697986577,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 18:00:00,43.5,96.5,8.4,6.7,0.3,February,Winter,Winter Wedding,96.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 19:00:00,39.5,76.75,8.82,7.88,6.53,February,Winter,Winter Wedding,76.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 20:00:00,43.0,81.25,9.7,7.48,8.5,February,Winter,Winter Wedding,81.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 21:00:00,48.5,99.75,9.28,7.32,9.45,February,Winter,Winter Wedding,99.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 22:00:00,50.25,113.75,9.05,7.28,12.77,February,Winter,Winter Wedding,109.47147651006712,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-22 23:00:00,60.0,134.25,7.95,6.68,2.6,February,Winter,Winter Wedding,123.09228187919463,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 00:00:00,89.75,140.75,7.6,6.92,0.7,February,Winter,Winter Wedding,199.14655172413794,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 01:00:00,97.25,126.25,7.57,7.22,0.57,February,Winter,Winter Wedding,222.33620689655172,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 02:00:00,87.5,116.0,7.52,7.65,1.5,February,Winter,Winter Wedding,191.4655172413793,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 03:00:00,81.5,118.5,8.02,8.0,10.42,February,Winter,Winter Wedding,170.98275862068965,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 04:00:00,50.5,92.5,9.0,7.82,13.18,February,Winter,Winter Wedding,92.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 05:00:00,48.5,96.25,9.15,7.28,8.05,February,Winter,Winter Wedding,96.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 06:00:00,42.25,86.25,8.48,6.68,6.32,February,Winter,Winter Wedding,86.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 07:00:00,58.75,97.0,7.92,7.12,0.55,February,Winter,Winter Wedding,97.88793103448276,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 08:00:00,67.25,114.75,9.05,6.7,5.85,February,Winter,Winter Wedding,122.33620689655172,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 09:00:00,61.0,110.5,11.82,5.98,2.88,February,Winter,Winter Wedding,107.31208053691276,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 10:00:00,65.5,129.75,14.62,5.8,3.3,February,Winter,Winter Wedding,120.10234899328859,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 11:00:00,57.0,132.0,15.0,6.28,104.07,February,Winter,Winter Wedding,121.59731543624162,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 12:00:00,47.0,117.0,12.47,4.37,70.1,February,Winter,Winter Wedding,111.63087248322148,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 13:00:00,51.25,120.25,11.42,6.55,30.92,February,Winter,Winter Wedding,113.79026845637584,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 14:00:00,47.5,106.0,9.8,6.02,18.73,February,Winter,Winter Wedding,104.32214765100672,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 15:00:00,54.25,116.0,8.12,6.35,2.55,February,Winter,Winter Wedding,110.96644295302013,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 16:00:00,56.5,115.0,7.98,6.5,1.5,February,Winter,Winter Wedding,110.30201342281879,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 17:00:00,43.25,99.75,7.4,6.7,10.97,February,Winter,Winter Wedding,99.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 18:00:00,43.25,86.5,8.8,7.62,5.85,February,Winter,Winter Wedding,86.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 19:00:00,39.5,73.5,9.1,7.82,12.5,February,Winter,Winter Wedding,73.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 20:00:00,35.25,66.5,9.52,7.25,12.77,February,Winter,Winter Wedding,66.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 21:00:00,38.0,68.25,8.98,7.42,7.75,February,Winter,Winter Wedding,68.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 22:00:00,43.25,65.75,7.32,6.72,2.2,February,Winter,Winter Wedding,71.69827586206897,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-23 23:00:00,40.25,57.25,7.6,7.15,0.17,February,Winter,Winter Wedding,66.62931034482759,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 00:00:00,40.5,64.5,6.7,7.45,0.9,February,Winter,Winter Wedding,67.05172413793103,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 01:00:00,47.25,73.0,6.85,7.58,1.92,February,Winter,Winter Wedding,78.45689655172414,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 02:00:00,45.5,69.75,7.6,8.4,2.1,February,Winter,Winter Wedding,75.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 03:00:00,46.75,80.0,7.6,8.32,5.75,February,Winter,Winter Wedding,80.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 04:00:00,52.0,102.75,8.65,8.05,12.98,February,Winter,Winter Wedding,102.16275167785236,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 05:00:00,67.75,142.25,8.07,7.25,15.95,February,Winter,Winter Wedding,128.40771812080538,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 06:00:00,77.0,126.0,8.0,6.72,3.42,February,Winter,Winter Wedding,155.6206896551724,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 07:00:00,117.0,166.75,8.65,7.02,1.88,February,Winter,Winter Wedding,289.7586206896552,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 08:00:00,80.5,133.5,7.62,7.38,1.92,February,Winter,Winter Wedding,167.5689655172414,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 09:00:00,45.75,99.0,8.52,7.62,1.9,February,Winter,Winter Wedding,99.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 10:00:00,51.25,105.75,9.98,7.65,13.6,February,Winter,Winter Wedding,104.15604026845638,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 11:00:00,43.25,125.75,9.83,7.82,29.0,February,Winter,Winter Wedding,117.44463087248323,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-02-24 12:00:00,44.75,125.5,9.13,5.73,18.05,February,Winter,Winter Wedding,117.2785234899329,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
