TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,CO,O3,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE
2024-06-15 02:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 03:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 04:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 05:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 06:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 07:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 08:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 09:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 10:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 11:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 12:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 13:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 14:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 15:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 16:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 17:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 18:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 19:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 20:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
