TIMESTAMP,PM2.5,PM10,NO2,SO2,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-07-04 22:00:00,4.9,11.69,20.19,25.39,July,Monsoon,Non-Festival Period,31.7375,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-04 23:00:00,1.52,6.59,20.19,25.72,July,Monsoon,Non-Festival Period,32.15,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 00:00:00,0.42,4.64,20.19,25.29,July,Monsoon,Non-Festival Period,31.612499999999997,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 01:00:00,3.56,16.63,20.19,25.0,July,Monsoon,Non-Festival Period,31.25,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 02:00:00,1.91,53.05,20.19,25.15,July,Monsoon,Non-Festival Period,53.05,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 03:00:00,8.97,36.94,20.19,24.68,July,Monsoon,Non-Festival Period,36.94,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 04:00:00,5.54,38.89,20.19,25.1,July,Monsoon,Non-Festival Period,38.89,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 05:00:00,18.86,49.01,20.19,25.1,July,Monsoon,Non-Festival Period,49.01,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 06:00:00,33.44,59.24,20.19,25.36,July,Monsoon,Non-Festival Period,59.24,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 07:00:00,6.41,41.94,20.19,26.64,July,Monsoon,Non-Festival Period,41.94,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 08:00:00,15.18,52.42,20.19,26.95,July,Monsoon,Non-Festival Period,52.42,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 09:00:00,12.92,53.72,20.19,27.36,July,Monsoon,Non-Festival Period,53.72,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 10:00:00,8.16,40.17,20.19,26.02,July,Monsoon,Non-Festival Period,40.17,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 11:00:00,27.04,59.83,20.19,25.76,July,Monsoon,Non-Festival Period,59.83,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 12:00:00,76.52,172.13,20.19,26.74,July,Monsoon,Non-Festival Period,153.98206896551721,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 13:00:00,78.5,215.18,20.19,26.06,July,Monsoon,Non-Festival Period,176.86456375838927,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 14:00:00,71.52,184.25,64.48,25.9,July,Monsoon,Non-Festival Period,156.31375838926175,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 15:00:00,54.3,124.01,11.26,27.0,July,Monsoon,Non-Festival Period,116.28852348993289,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 16:00:00,91.33,202.94,6.57,26.06,July,Monsoon,Non-Festival Period,202.12655172413793,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 17:00:00,75.88,185.01,6.5,26.94,July,Monsoon,Non-Festival Period,156.81872483221477,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 18:00:00,47.33,154.22,6.54,27.2,July,Monsoon,Non-Festival Period,136.36093959731545,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 19:00:00,35.32,96.3,6.51,27.12,July,Monsoon,Non-Festival Period,96.3,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 20:00:00,3.21,11.58,6.55,27.06,July,Monsoon,Non-Festival Period,33.824999999999996,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 21:00:00,4.86,31.53,6.55,26.62,July,Monsoon,Non-Festival Period,33.275,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 22:00:00,4.14,34.36,6.52,26.4,July,Monsoon,Non-Festival Period,34.36,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-05 23:00:00,11.99,38.47,6.5,27.02,July,Monsoon,Non-Festival Period,38.47,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 00:00:00,5.38,32.48,6.51,26.74,July,Monsoon,Non-Festival Period,33.425,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 01:00:00,15.32,42.11,6.5,26.95,July,Monsoon,Non-Festival Period,42.11,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 02:00:00,20.85,34.6,6.54,26.84,July,Monsoon,Non-Festival Period,34.75000000000001,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 03:00:00,23.06,50.41,6.51,26.45,July,Monsoon,Non-Festival Period,38.43333333333333,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 04:00:00,21.44,39.54,6.47,26.84,July,Monsoon,Non-Festival Period,39.54,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 05:00:00,18.32,40.23,6.55,27.48,July,Monsoon,Non-Festival Period,40.23,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 06:00:00,18.4,52.3,6.5,26.86,July,Monsoon,Non-Festival Period,52.3,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 07:00:00,21.08,57.3,6.52,27.17,July,Monsoon,Non-Festival Period,57.3,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 08:00:00,22.09,62.1,6.51,25.21,July,Monsoon,Non-Festival Period,62.1,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 09:00:00,32.63,74.5,6.48,24.9,July,Monsoon,Non-Festival Period,74.5,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 10:00:00,22.91,74.11,6.49,24.96,July,Monsoon,Non-Festival Period,74.11,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 11:00:00,26.18,85.27,6.5,25.09,July,Monsoon,Non-Festival Period,85.27,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 12:00:00,23.02,96.36,6.49,25.2,July,Monsoon,Non-Festival Period,96.36,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 13:00:00,34.46,92.68,6.49,25.35,July,Monsoon,Non-Festival Period,92.68,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 14:00:00,33.51,88.33,6.5,25.14,July,Monsoon,Non-Festival Period,88.33,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 15:00:00,44.84,119.02,6.52,25.18,July,Monsoon,Non-Festival Period,112.9730201342282,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 16:00:00,28.82,86.92,6.53,24.93,July,Monsoon,Non-Festival Period,86.92,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 17:00:00,32.35,95.0,6.48,24.66,July,Monsoon,Non-Festival Period,95.0,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 18:00:00,29.17,88.95,6.5,24.66,July,Monsoon,Non-Festival Period,88.95,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 19:00:00,30.28,94.48,6.52,24.92,July,Monsoon,Non-Festival Period,94.48,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 20:00:00,35.9,100.79,6.5,25.14,July,Monsoon,Non-Festival Period,59.279310344827586,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 21:00:00,29.98,98.28,6.47,24.85,July,Monsoon,Non-Festival Period,98.28,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 22:00:00,30.64,95.1,6.52,24.99,July,Monsoon,Non-Festival Period,95.1,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-06 23:00:00,26.61,86.52,6.51,25.07,July,Monsoon,Non-Festival Period,86.52,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 00:00:00,24.14,86.39,6.48,25.28,July,Monsoon,Non-Festival Period,86.39,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 01:00:00,15.74,82.26,6.51,25.21,July,Monsoon,Non-Festival Period,82.26,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 02:00:00,19.4,87.8,6.51,25.21,July,Monsoon,Non-Festival Period,87.8,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 03:00:00,26.83,89.24,6.58,24.94,July,Monsoon,Non-Festival Period,89.24,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 04:00:00,23.64,90.88,6.47,24.97,July,Monsoon,Non-Festival Period,90.88,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 05:00:00,23.39,91.1,6.66,25.08,July,Monsoon,Non-Festival Period,91.1,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 06:00:00,22.6,90.9,6.47,25.02,July,Monsoon,Non-Festival Period,90.9,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 07:00:00,28.94,92.66,6.48,24.91,July,Monsoon,Non-Festival Period,92.66,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 08:00:00,29.92,91.37,6.49,25.06,July,Monsoon,Non-Festival Period,91.37,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 09:00:00,37.06,103.18,6.47,24.37,July,Monsoon,Non-Festival Period,102.44845637583893,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 10:00:00,32.85,107.35,6.47,24.45,July,Monsoon,Non-Festival Period,105.21912751677851,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 11:00:00,32.92,110.57,6.5,25.03,July,Monsoon,Non-Festival Period,107.35859060402684,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 12:00:00,38.28,111.64,6.51,25.06,July,Monsoon,Non-Festival Period,108.06953020134229,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 13:00:00,34.24,118.92,6.46,25.16,July,Monsoon,Non-Festival Period,112.90657718120805,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 14:00:00,36.37,105.44,6.49,24.52,July,Monsoon,Non-Festival Period,103.95006711409395,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 15:00:00,32.08,98.76,6.45,24.2,July,Monsoon,Non-Festival Period,98.76,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 16:00:00,63.75,145.65,6.36,23.82,July,Monsoon,Non-Festival Period,130.66677852348994,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 17:00:00,102.73,162.25,6.4,23.54,July,Monsoon,Non-Festival Period,241.04379310344828,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 18:00:00,47.1,93.74,6.5,23.81,July,Monsoon,Non-Festival Period,93.74,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 19:00:00,1.7,67.94,6.47,23.66,July,Monsoon,Non-Festival Period,67.94,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 20:00:00,10.42,93.62,6.52,23.82,July,Monsoon,Non-Festival Period,93.62,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 21:00:00,17.26,93.64,6.5,23.88,July,Monsoon,Non-Festival Period,93.64,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 22:00:00,29.52,106.26,6.48,24.06,July,Monsoon,Non-Festival Period,104.49489932885906,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-07 23:00:00,30.27,112.56,6.48,23.87,July,Monsoon,Non-Festival Period,108.68080536912751,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 00:00:00,32.99,105.79,6.51,24.2,July,Monsoon,Non-Festival Period,104.18261744966443,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 01:00:00,23.45,85.68,6.5,24.14,July,Monsoon,Non-Festival Period,85.68,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 02:00:00,5.14,82.69,6.48,24.15,July,Monsoon,Non-Festival Period,82.69,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 03:00:00,17.83,75.35,6.49,24.21,July,Monsoon,Non-Festival Period,75.35,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 04:00:00,17.73,81.72,6.51,24.2,July,Monsoon,Non-Festival Period,81.72,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 05:00:00,20.82,85.98,6.52,24.34,July,Monsoon,Non-Festival Period,85.98,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 06:00:00,20.56,89.28,6.47,24.35,July,Monsoon,Non-Festival Period,89.28,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 07:00:00,18.59,99.17,6.46,24.47,July,Monsoon,Non-Festival Period,99.17,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 08:00:00,17.68,96.78,6.47,24.34,July,Monsoon,Non-Festival Period,96.78,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 09:00:00,30.62,112.56,6.49,23.9,July,Monsoon,Non-Festival Period,108.68080536912751,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 10:00:00,30.25,121.9,6.48,24.03,July,Monsoon,Non-Festival Period,114.88657718120805,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 11:00:00,36.57,115.14,6.48,24.14,July,Monsoon,Non-Festival Period,110.39503355704699,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 12:00:00,19.86,115.94,6.49,24.04,July,Monsoon,Non-Festival Period,110.92657718120805,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 13:00:00,40.85,116.9,6.47,23.95,July,Monsoon,Non-Festival Period,111.56442953020135,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 14:00:00,30.94,127.69,6.5,24.14,July,Monsoon,Non-Festival Period,118.73362416107382,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 15:00:00,41.41,121.17,6.5,24.0,July,Monsoon,Non-Festival Period,114.40154362416108,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 16:00:00,30.66,90.0,6.5,24.36,July,Monsoon,Non-Festival Period,90.0,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 17:00:00,41.78,133.1,6.45,24.34,July,Monsoon,Non-Festival Period,122.32818791946309,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 18:00:00,24.27,60.33,6.49,24.24,July,Monsoon,Non-Festival Period,60.33,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 19:00:00,13.16,79.68,6.51,24.33,July,Monsoon,Non-Festival Period,79.68,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 20:00:00,14.87,81.16,6.52,24.16,July,Monsoon,Non-Festival Period,81.16,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 21:00:00,16.8,73.38,6.5,23.88,July,Monsoon,Non-Festival Period,73.38,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 22:00:00,8.98,67.56,6.48,24.2,July,Monsoon,Non-Festival Period,67.56,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-08 23:00:00,13.72,67.25,6.5,24.67,July,Monsoon,Non-Festival Period,67.25,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 00:00:00,21.04,50.36,6.51,24.95,July,Monsoon,Non-Festival Period,35.06666666666667,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 01:00:00,8.85,44.68,6.48,25.18,July,Monsoon,Non-Festival Period,44.68,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 02:00:00,11.88,38.89,6.48,25.08,July,Monsoon,Non-Festival Period,38.89,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 03:00:00,20.0,41.03,6.48,25.3,July,Monsoon,Non-Festival Period,41.03,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 04:00:00,15.83,39.75,6.48,25.05,July,Monsoon,Non-Festival Period,39.75,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 05:00:00,18.08,54.48,6.55,25.16,July,Monsoon,Non-Festival Period,54.48,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 06:00:00,15.98,57.02,6.51,25.1,July,Monsoon,Non-Festival Period,57.02,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 07:00:00,25.49,74.94,6.52,25.15,July,Monsoon,Non-Festival Period,74.94,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 08:00:00,39.7,97.95,6.5,25.12,July,Monsoon,Non-Festival Period,97.95,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 09:00:00,39.17,106.06,6.51,25.09,July,Monsoon,Non-Festival Period,104.36201342281879,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 10:00:00,40.37,100.96,6.49,24.95,July,Monsoon,Non-Festival Period,66.83206896551724,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 11:00:00,40.66,98.72,6.49,25.05,July,Monsoon,Non-Festival Period,98.72,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 12:00:00,33.21,94.1,6.5,25.2,July,Monsoon,Non-Festival Period,94.1,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 13:00:00,38.62,85.87,6.49,24.83,July,Monsoon,Non-Festival Period,85.87,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 14:00:00,22.6,63.56,6.5,24.92,July,Monsoon,Non-Festival Period,63.56,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 15:00:00,30.76,76.32,6.49,25.12,July,Monsoon,Non-Festival Period,76.32,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 16:00:00,24.34,90.18,6.51,24.94,July,Monsoon,Non-Festival Period,90.18,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 17:00:00,7.66,31.82,6.48,24.63,July,Monsoon,Non-Festival Period,31.82,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 18:00:00,18.23,47.35,6.52,24.76,July,Monsoon,Non-Festival Period,47.35,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 19:00:00,15.87,32.45,6.49,24.64,July,Monsoon,Non-Festival Period,32.45,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 20:00:00,13.77,40.05,6.5,25.01,July,Monsoon,Non-Festival Period,40.05,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 21:00:00,11.06,51.53,6.52,24.99,July,Monsoon,Non-Festival Period,51.53,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 22:00:00,11.9,30.59,6.5,24.82,July,Monsoon,Non-Festival Period,31.025,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-09 23:00:00,11.74,21.74,6.5,24.93,July,Monsoon,Non-Festival Period,31.1625,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 00:00:00,13.35,28.38,6.46,24.9,July,Monsoon,Non-Festival Period,31.125,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 01:00:00,17.27,37.23,6.49,24.99,July,Monsoon,Non-Festival Period,37.23,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 02:00:00,17.03,43.2,6.52,24.93,July,Monsoon,Non-Festival Period,43.2,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 03:00:00,15.0,49.12,6.51,24.75,July,Monsoon,Non-Festival Period,49.12,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 04:00:00,17.78,32.5,6.49,24.38,July,Monsoon,Non-Festival Period,32.5,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 05:00:00,21.28,40.5,6.52,25.23,July,Monsoon,Non-Festival Period,40.5,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 06:00:00,19.3,46.58,6.51,24.4,July,Monsoon,Non-Festival Period,46.58,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 07:00:00,20.21,57.35,6.49,24.45,July,Monsoon,Non-Festival Period,57.35,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 08:00:00,32.57,68.34,6.52,24.41,July,Monsoon,Non-Festival Period,68.34,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 09:00:00,17.33,97.58,6.5,24.68,July,Monsoon,Non-Festival Period,97.58,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 10:00:00,27.97,75.51,6.52,24.7,July,Monsoon,Non-Festival Period,75.51,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 11:00:00,26.98,69.73,6.5,24.58,July,Monsoon,Non-Festival Period,69.73,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 12:00:00,29.82,75.66,6.52,24.68,July,Monsoon,Non-Festival Period,75.66,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 13:00:00,27.83,78.17,6.51,25.08,July,Monsoon,Non-Festival Period,78.17,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 14:00:00,26.83,68.84,6.5,25.11,July,Monsoon,Non-Festival Period,68.84,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 15:00:00,28.1,64.26,6.52,24.72,July,Monsoon,Non-Festival Period,64.26,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 16:00:00,23.94,62.58,6.51,24.56,July,Monsoon,Non-Festival Period,62.58,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 17:00:00,20.98,56.05,6.48,24.35,July,Monsoon,Non-Festival Period,56.05,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 18:00:00,27.16,58.16,6.5,24.58,July,Monsoon,Non-Festival Period,58.16,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 19:00:00,22.74,67.99,6.51,24.74,July,Monsoon,Non-Festival Period,67.99,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 20:00:00,26.74,78.5,6.5,24.85,July,Monsoon,Non-Festival Period,78.5,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 21:00:00,30.04,65.32,6.51,25.04,July,Monsoon,Non-Festival Period,65.32,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 22:00:00,26.21,51.92,6.52,24.82,July,Monsoon,Non-Festival Period,51.92,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-10 23:00:00,24.48,69.56,6.52,24.72,July,Monsoon,Non-Festival Period,69.56,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 00:00:00,24.39,78.92,6.5,24.43,July,Monsoon,Non-Festival Period,78.92,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 01:00:00,27.76,68.3,6.52,24.22,July,Monsoon,Non-Festival Period,68.3,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 02:00:00,23.92,70.67,6.5,24.89,July,Monsoon,Non-Festival Period,70.67,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 03:00:00,16.27,58.21,6.52,25.01,July,Monsoon,Non-Festival Period,58.21,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 04:00:00,13.36,50.8,6.51,25.0,July,Monsoon,Non-Festival Period,31.25,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 05:00:00,13.06,45.19,6.54,24.93,July,Monsoon,Non-Festival Period,45.19,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 06:00:00,15.7,42.5,6.52,25.0,July,Monsoon,Non-Festival Period,42.5,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 07:00:00,17.5,50.85,6.51,25.23,July,Monsoon,Non-Festival Period,31.5375,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 08:00:00,17.66,55.94,6.51,25.11,July,Monsoon,Non-Festival Period,55.94,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 09:00:00,17.85,62.76,6.54,25.27,July,Monsoon,Non-Festival Period,62.76,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 10:00:00,25.4,69.93,6.5,25.26,July,Monsoon,Non-Festival Period,69.93,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 11:00:00,24.52,62.81,6.59,25.24,July,Monsoon,Non-Festival Period,62.81,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 12:00:00,20.76,66.46,6.5,25.09,July,Monsoon,Non-Festival Period,66.46,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 13:00:00,28.37,62.14,6.51,24.94,July,Monsoon,Non-Festival Period,62.14,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 14:00:00,24.1,54.91,6.52,24.99,July,Monsoon,Non-Festival Period,54.91,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 15:00:00,22.59,58.9,6.54,25.09,July,Monsoon,Non-Festival Period,58.9,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 16:00:00,26.32,51.34,6.52,24.93,July,Monsoon,Non-Festival Period,51.34,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 17:00:00,16.21,36.4,6.53,24.95,July,Monsoon,Non-Festival Period,36.4,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 18:00:00,22.25,43.43,6.51,24.8,July,Monsoon,Non-Festival Period,43.43,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-07-11 19:00:00,19.74,47.26,6.52,24.83,July,Monsoon,Non-Festival Period,47.26,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
